t_trace, link_src_router, link_dest_router, flit_id, flit_type, is_channel_output
22, -1, 3, 3, 0, 1
22, -1, 6, 1, 0, 1
22, -1, 11, 4, 0, 1
22, -1, 12, 2, 0, 1
23, -1, 3, 3, 0, 1
23, -1, 6, 1, 0, 1
23, -1, 11, 4, 0, 1
23, -1, 12, 2, 0, 1
24, -1, 3, 3, 0, 1
24, -1, 6, 1, 0, 1
24, -1, 11, 4, 0, 1
24, -1, 12, 2, 0, 1
25, -1, 3, 3, 0, 1
25, -1, 6, 1, 0, 1
25, -1, 11, 4, 0, 1
25, -1, 12, 2, 0, 1
27, 3, 7, 3, 0, 1
27, 6, 5, 1, 0, 1
27, 11, 10, 4, 0, 1
27, 12, 13, 2, 0, 1
28, 3, 7, 3, 0, 1
28, 6, 5, 1, 0, 1
28, 11, 10, 4, 0, 1
28, 12, 13, 2, 0, 1
29, 3, 7, 3, 0, 1
29, 6, 5, 1, 0, 1
29, 11, 10, 4, 0, 1
29, 12, 13, 2, 0, 1
30, 3, 7, 3, 0, 1
30, 6, 5, 1, 0, 1
30, 11, 10, 4, 0, 1
30, 12, 13, 2, 0, 1
32, -1, 3, 7, 0, 1
32, -1, 6, 5, 0, 1
32, -1, 11, 8, 0, 1
32, -1, 12, 6, 0, 1
32, 5, -1, 1, 0, 1
32, 7, 11, 3, 0, 1
32, 10, 6, 4, 0, 1
32, 13, 14, 2, 0, 1
33, -1, 3, 7, 0, 1
33, -1, 6, 5, 0, 1
33, -1, 11, 8, 0, 1
33, -1, 12, 6, 0, 1
33, 5, -1, 1, 0, 1
33, 7, 11, 3, 0, 1
33, 10, 6, 4, 0, 1
33, 13, 14, 2, 0, 1
34, -1, 3, 7, 0, 1
34, -1, 6, 5, 0, 1
34, -1, 11, 8, 0, 1
34, -1, 12, 6, 0, 1
34, 5, -1, 1, 0, 1
34, 7, 11, 3, 0, 1
34, 10, 6, 4, 0, 1
34, 13, 14, 2, 0, 1
35, -1, 3, 7, 0, 1
35, -1, 6, 5, 0, 1
35, -1, 11, 8, 0, 1
35, -1, 12, 6, 0, 1
35, 5, -1, 1, 0, 1
35, 7, 11, 3, 0, 1
35, 10, 6, 4, 0, 1
35, 13, 14, 2, 0, 1
37, 3, 7, 7, 0, 1
37, 6, 5, 5, 0, 1
37, 6, 2, 4, 0, 1
37, 11, 10, 8, 0, 1
37, 11, 15, 3, 0, 1
37, 12, 13, 6, 0, 1
37, 14, 15, 2, 0, 1
38, 3, 7, 7, 0, 1
38, 6, 5, 5, 0, 1
38, 6, 2, 4, 0, 1
38, 11, 10, 8, 0, 1
38, 11, 15, 3, 0, 1
38, 12, 13, 6, 0, 1
38, 14, 15, 2, 0, 1
39, 3, 7, 7, 0, 1
39, 6, 5, 5, 0, 1
39, 6, 2, 4, 0, 1
39, 11, 10, 8, 0, 1
39, 11, 15, 3, 0, 1
39, 12, 13, 6, 0, 1
39, 14, 15, 2, 0, 1
40, 3, 7, 7, 0, 1
40, 6, 5, 5, 0, 1
40, 6, 2, 4, 0, 1
40, 11, 10, 8, 0, 1
40, 11, 15, 3, 0, 1
40, 12, 13, 6, 0, 1
40, 14, 15, 2, 0, 1
42, -1, 3, 11, 0, 1
42, -1, 6, 9, 0, 1
42, -1, 11, 12, 0, 1
42, -1, 12, 10, 0, 1
42, 2, -1, 4, 0, 1
42, 5, -1, 5, 0, 1
42, 15, -1, 3, 0, 1
42, 7, 11, 7, 0, 1
42, 10, 6, 8, 0, 1
42, 13, 14, 6, 0, 1
42, 15, 11, 2, 0, 1
43, -1, 3, 11, 0, 1
43, -1, 6, 9, 0, 1
43, -1, 11, 12, 0, 1
43, -1, 12, 10, 0, 1
43, 2, -1, 4, 0, 1
43, 5, -1, 5, 0, 1
43, 15, -1, 3, 0, 1
43, 7, 11, 7, 0, 1
43, 10, 6, 8, 0, 1
43, 13, 14, 6, 0, 1
43, 15, 11, 2, 0, 1
44, -1, 3, 11, 0, 1
44, -1, 6, 9, 0, 1
44, -1, 11, 12, 0, 1
44, -1, 12, 10, 0, 1
44, 2, -1, 4, 0, 1
44, 5, -1, 5, 0, 1
44, 15, -1, 3, 0, 1
44, 7, 11, 7, 0, 1
44, 10, 6, 8, 0, 1
44, 13, 14, 6, 0, 1
44, 15, 11, 2, 0, 1
45, -1, 3, 11, 0, 1
45, -1, 6, 9, 0, 1
45, -1, 11, 12, 0, 1
45, -1, 12, 10, 0, 1
45, 2, -1, 4, 0, 1
45, 5, -1, 5, 0, 1
45, 15, -1, 3, 0, 1
45, 7, 11, 7, 0, 1
45, 10, 6, 8, 0, 1
45, 13, 14, 6, 0, 1
45, 15, 11, 2, 0, 1
47, 3, 7, 11, 0, 1
47, 6, 5, 9, 0, 1
47, 6, 2, 8, 0, 1
47, 11, 10, 12, 0, 1
47, 11, 15, 7, 0, 1
47, 11, 7, 2, 0, 1
47, 12, 13, 10, 0, 1
47, 14, 15, 6, 0, 1
48, 3, 7, 11, 0, 1
48, 6, 5, 9, 0, 1
48, 6, 2, 8, 0, 1
48, 11, 10, 12, 0, 1
48, 11, 15, 7, 0, 1
48, 11, 7, 2, 0, 1
48, 12, 13, 10, 0, 1
48, 14, 15, 6, 0, 1
49, 3, 7, 11, 0, 1
49, 6, 5, 9, 0, 1
49, 6, 2, 8, 0, 1
49, 11, 10, 12, 0, 1
49, 11, 15, 7, 0, 1
49, 11, 7, 2, 0, 1
49, 12, 13, 10, 0, 1
49, 14, 15, 6, 0, 1
50, 3, 7, 11, 0, 1
50, 6, 5, 9, 0, 1
50, 6, 2, 8, 0, 1
50, 11, 10, 12, 0, 1
50, 11, 15, 7, 0, 1
50, 11, 7, 2, 0, 1
50, 12, 13, 10, 0, 1
50, 14, 15, 6, 0, 1
52, -1, 3, 15, 0, 1
52, -1, 6, 13, 0, 1
52, -1, 11, 16, 0, 1
52, -1, 12, 14, 0, 1
52, 2, -1, 8, 0, 1
52, 5, -1, 9, 0, 1
52, 7, -1, 2, 0, 1
52, 15, -1, 7, 0, 1
52, 7, 11, 11, 0, 1
52, 10, 6, 12, 0, 1
52, 13, 14, 10, 0, 1
52, 15, 11, 6, 0, 1
53, -1, 3, 15, 0, 1
53, -1, 6, 13, 0, 1
53, -1, 11, 16, 0, 1
53, -1, 12, 14, 0, 1
53, 2, -1, 8, 0, 1
53, 5, -1, 9, 0, 1
53, 7, -1, 2, 0, 1
53, 15, -1, 7, 0, 1
53, 7, 11, 11, 0, 1
53, 10, 6, 12, 0, 1
53, 13, 14, 10, 0, 1
53, 15, 11, 6, 0, 1
54, -1, 3, 15, 0, 1
54, -1, 6, 13, 0, 1
54, -1, 11, 16, 0, 1
54, -1, 12, 14, 0, 1
54, 2, -1, 8, 0, 1
54, 5, -1, 9, 0, 1
54, 7, -1, 2, 0, 1
54, 15, -1, 7, 0, 1
54, 7, 11, 11, 0, 1
54, 10, 6, 12, 0, 1
54, 13, 14, 10, 0, 1
54, 15, 11, 6, 0, 1
55, -1, 3, 15, 0, 1
55, -1, 6, 13, 0, 1
55, -1, 11, 16, 0, 1
55, -1, 12, 14, 0, 1
55, 2, -1, 8, 0, 1
55, 5, -1, 9, 0, 1
55, 7, -1, 2, 0, 1
55, 15, -1, 7, 0, 1
55, 7, 11, 11, 0, 1
55, 10, 6, 12, 0, 1
55, 13, 14, 10, 0, 1
55, 15, 11, 6, 0, 1
57, 3, 7, 15, 0, 1
57, 6, 5, 13, 0, 1
57, 6, 2, 12, 0, 1
57, 11, 10, 16, 0, 1
57, 11, 15, 11, 0, 1
57, 11, 7, 6, 0, 1
57, 12, 13, 14, 0, 1
57, 14, 15, 10, 0, 1
58, 3, 7, 15, 0, 1
58, 6, 5, 13, 0, 1
58, 6, 2, 12, 0, 1
58, 11, 10, 16, 0, 1
58, 11, 15, 11, 0, 1
58, 11, 7, 6, 0, 1
58, 12, 13, 14, 0, 1
58, 14, 15, 10, 0, 1
59, 3, 7, 15, 0, 1
59, 6, 5, 13, 0, 1
59, 6, 2, 12, 0, 1
59, 11, 10, 16, 0, 1
59, 11, 15, 11, 0, 1
59, 11, 7, 6, 0, 1
59, 12, 13, 14, 0, 1
59, 14, 15, 10, 0, 1
60, 3, 7, 15, 0, 1
60, 6, 5, 13, 0, 1
60, 6, 2, 12, 0, 1
60, 11, 10, 16, 0, 1
60, 11, 15, 11, 0, 1
60, 11, 7, 6, 0, 1
60, 12, 13, 14, 0, 1
60, 14, 15, 10, 0, 1
62, -1, 3, 19, 0, 1
62, -1, 6, 17, 0, 1
62, -1, 11, 20, 0, 1
62, -1, 12, 18, 0, 1
62, 2, -1, 12, 0, 1
62, 5, -1, 13, 0, 1
62, 7, -1, 6, 0, 1
62, 15, -1, 11, 0, 1
62, 7, 11, 15, 0, 1
62, 10, 6, 16, 0, 1
62, 13, 14, 14, 0, 1
62, 15, 11, 10, 0, 1
63, -1, 3, 19, 0, 1
63, -1, 6, 17, 0, 1
63, -1, 11, 20, 0, 1
63, -1, 12, 18, 0, 1
63, 2, -1, 12, 0, 1
63, 5, -1, 13, 0, 1
63, 7, -1, 6, 0, 1
63, 15, -1, 11, 0, 1
63, 7, 11, 15, 0, 1
63, 10, 6, 16, 0, 1
63, 13, 14, 14, 0, 1
63, 15, 11, 10, 0, 1
64, -1, 3, 19, 0, 1
64, -1, 6, 17, 0, 1
64, -1, 11, 20, 0, 1
64, -1, 12, 18, 0, 1
64, 2, -1, 12, 0, 1
64, 5, -1, 13, 0, 1
64, 7, -1, 6, 0, 1
64, 15, -1, 11, 0, 1
64, 7, 11, 15, 0, 1
64, 10, 6, 16, 0, 1
64, 13, 14, 14, 0, 1
64, 15, 11, 10, 0, 1
65, -1, 3, 19, 0, 1
65, -1, 6, 17, 0, 1
65, -1, 11, 20, 0, 1
65, -1, 12, 18, 0, 1
65, 2, -1, 12, 0, 1
65, 5, -1, 13, 0, 1
65, 7, -1, 6, 0, 1
65, 15, -1, 11, 0, 1
65, 7, 11, 15, 0, 1
65, 10, 6, 16, 0, 1
65, 13, 14, 14, 0, 1
65, 15, 11, 10, 0, 1
67, 3, 7, 19, 0, 1
67, 6, 5, 17, 0, 1
67, 6, 2, 16, 0, 1
67, 11, 10, 20, 0, 1
67, 11, 15, 15, 0, 1
67, 11, 7, 10, 0, 1
67, 12, 13, 18, 0, 1
67, 14, 15, 14, 0, 1
68, 3, 7, 19, 0, 1
68, 6, 5, 17, 0, 1
68, 6, 2, 16, 0, 1
68, 11, 10, 20, 0, 1
68, 11, 15, 15, 0, 1
68, 11, 7, 10, 0, 1
68, 12, 13, 18, 0, 1
68, 14, 15, 14, 0, 1
69, 3, 7, 19, 0, 1
69, 6, 5, 17, 0, 1
69, 6, 2, 16, 0, 1
69, 11, 10, 20, 0, 1
69, 11, 15, 15, 0, 1
69, 11, 7, 10, 0, 1
69, 12, 13, 18, 0, 1
69, 14, 15, 14, 0, 1
70, 3, 7, 19, 0, 1
70, 6, 5, 17, 0, 1
70, 6, 2, 16, 0, 1
70, 11, 10, 20, 0, 1
70, 11, 15, 15, 0, 1
70, 11, 7, 10, 0, 1
70, 12, 13, 18, 0, 1
70, 14, 15, 14, 0, 1
72, -1, 3, 23, 0, 1
72, -1, 6, 21, 0, 1
72, -1, 11, 24, 0, 1
72, -1, 12, 22, 0, 1
72, 2, -1, 16, 0, 1
72, 5, -1, 17, 0, 1
72, 7, -1, 10, 0, 1
72, 15, -1, 15, 0, 1
72, 7, 11, 19, 0, 1
72, 10, 6, 20, 0, 1
72, 13, 14, 18, 0, 1
72, 15, 11, 14, 0, 1
73, -1, 3, 23, 0, 1
73, -1, 6, 21, 0, 1
73, -1, 11, 24, 0, 1
73, -1, 12, 22, 0, 1
73, 2, -1, 16, 0, 1
73, 5, -1, 17, 0, 1
73, 7, -1, 10, 0, 1
73, 15, -1, 15, 0, 1
73, 7, 11, 19, 0, 1
73, 10, 6, 20, 0, 1
73, 13, 14, 18, 0, 1
73, 15, 11, 14, 0, 1
74, -1, 3, 23, 0, 1
74, -1, 6, 21, 0, 1
74, -1, 11, 24, 0, 1
74, -1, 12, 22, 0, 1
74, 2, -1, 16, 0, 1
74, 5, -1, 17, 0, 1
74, 7, -1, 10, 0, 1
74, 15, -1, 15, 0, 1
74, 7, 11, 19, 0, 1
74, 10, 6, 20, 0, 1
74, 13, 14, 18, 0, 1
74, 15, 11, 14, 0, 1
75, -1, 3, 23, 0, 1
75, -1, 6, 21, 0, 1
75, -1, 11, 24, 0, 1
75, -1, 12, 22, 0, 1
75, 2, -1, 16, 0, 1
75, 5, -1, 17, 0, 1
75, 7, -1, 10, 0, 1
75, 15, -1, 15, 0, 1
75, 7, 11, 19, 0, 1
75, 10, 6, 20, 0, 1
75, 13, 14, 18, 0, 1
75, 15, 11, 14, 0, 1
77, 3, 7, 23, 0, 1
77, 6, 5, 21, 0, 1
77, 6, 2, 20, 0, 1
77, 11, 10, 24, 0, 1
77, 11, 15, 19, 0, 1
77, 11, 7, 14, 0, 1
77, 12, 13, 22, 0, 1
77, 14, 15, 18, 0, 1
78, 3, 7, 23, 0, 1
78, 6, 5, 21, 0, 1
78, 6, 2, 20, 0, 1
78, 11, 10, 24, 0, 1
78, 11, 15, 19, 0, 1
78, 11, 7, 14, 0, 1
78, 12, 13, 22, 0, 1
78, 14, 15, 18, 0, 1
79, 3, 7, 23, 0, 1
79, 6, 5, 21, 0, 1
79, 6, 2, 20, 0, 1
79, 11, 10, 24, 0, 1
79, 11, 15, 19, 0, 1
79, 11, 7, 14, 0, 1
79, 12, 13, 22, 0, 1
79, 14, 15, 18, 0, 1
80, 3, 7, 23, 0, 1
80, 6, 5, 21, 0, 1
80, 6, 2, 20, 0, 1
80, 11, 10, 24, 0, 1
80, 11, 15, 19, 0, 1
80, 11, 7, 14, 0, 1
80, 12, 13, 22, 0, 1
80, 14, 15, 18, 0, 1
82, -1, 3, 27, 0, 1
82, -1, 6, 25, 0, 1
82, -1, 11, 28, 0, 1
82, -1, 12, 26, 0, 1
82, 2, -1, 20, 0, 1
82, 5, -1, 21, 0, 1
82, 7, -1, 14, 0, 1
82, 15, -1, 19, 0, 1
82, 7, 11, 23, 0, 1
82, 10, 6, 24, 0, 1
82, 13, 14, 22, 0, 1
82, 15, 11, 18, 0, 1
83, -1, 3, 27, 0, 1
83, -1, 6, 25, 0, 1
83, -1, 11, 28, 0, 1
83, -1, 12, 26, 0, 1
83, 2, -1, 20, 0, 1
83, 5, -1, 21, 0, 1
83, 7, -1, 14, 0, 1
83, 15, -1, 19, 0, 1
83, 7, 11, 23, 0, 1
83, 10, 6, 24, 0, 1
83, 13, 14, 22, 0, 1
83, 15, 11, 18, 0, 1
84, -1, 3, 27, 0, 1
84, -1, 6, 25, 0, 1
84, -1, 11, 28, 0, 1
84, -1, 12, 26, 0, 1
84, 2, -1, 20, 0, 1
84, 5, -1, 21, 0, 1
84, 7, -1, 14, 0, 1
84, 15, -1, 19, 0, 1
84, 7, 11, 23, 0, 1
84, 10, 6, 24, 0, 1
84, 13, 14, 22, 0, 1
84, 15, 11, 18, 0, 1
85, -1, 3, 27, 0, 1
85, -1, 6, 25, 0, 1
85, -1, 11, 28, 0, 1
85, -1, 12, 26, 0, 1
85, 2, -1, 20, 0, 1
85, 5, -1, 21, 0, 1
85, 7, -1, 14, 0, 1
85, 15, -1, 19, 0, 1
85, 7, 11, 23, 0, 1
85, 10, 6, 24, 0, 1
85, 13, 14, 22, 0, 1
85, 15, 11, 18, 0, 1
87, 3, 7, 27, 0, 1
87, 6, 5, 25, 0, 1
87, 6, 2, 24, 0, 1
87, 11, 10, 28, 0, 1
87, 11, 15, 23, 0, 1
87, 11, 7, 18, 0, 1
87, 12, 13, 26, 0, 1
87, 14, 15, 22, 0, 1
88, 3, 7, 27, 0, 1
88, 6, 5, 25, 0, 1
88, 6, 2, 24, 0, 1
88, 11, 10, 28, 0, 1
88, 11, 15, 23, 0, 1
88, 11, 7, 18, 0, 1
88, 12, 13, 26, 0, 1
88, 14, 15, 22, 0, 1
89, 3, 7, 27, 0, 1
89, 6, 5, 25, 0, 1
89, 6, 2, 24, 0, 1
89, 11, 10, 28, 0, 1
89, 11, 15, 23, 0, 1
89, 11, 7, 18, 0, 1
89, 12, 13, 26, 0, 1
89, 14, 15, 22, 0, 1
90, 3, 7, 27, 0, 1
90, 6, 5, 25, 0, 1
90, 6, 2, 24, 0, 1
90, 11, 10, 28, 0, 1
90, 11, 15, 23, 0, 1
90, 11, 7, 18, 0, 1
90, 12, 13, 26, 0, 1
90, 14, 15, 22, 0, 1
92, -1, 3, 31, 0, 1
92, -1, 6, 29, 0, 1
92, -1, 11, 32, 0, 1
92, -1, 12, 30, 0, 1
92, 2, -1, 24, 0, 1
92, 5, -1, 25, 0, 1
92, 7, -1, 18, 0, 1
92, 15, -1, 23, 0, 1
92, 7, 11, 27, 0, 1
92, 10, 6, 28, 0, 1
92, 13, 14, 26, 0, 1
92, 15, 11, 22, 0, 1
93, -1, 3, 31, 0, 1
93, -1, 6, 29, 0, 1
93, -1, 11, 32, 0, 1
93, -1, 12, 30, 0, 1
93, 2, -1, 24, 0, 1
93, 5, -1, 25, 0, 1
93, 7, -1, 18, 0, 1
93, 15, -1, 23, 0, 1
93, 7, 11, 27, 0, 1
93, 10, 6, 28, 0, 1
93, 13, 14, 26, 0, 1
93, 15, 11, 22, 0, 1
94, -1, 3, 31, 0, 1
94, -1, 6, 29, 0, 1
94, -1, 11, 32, 0, 1
94, -1, 12, 30, 0, 1
94, 2, -1, 24, 0, 1
94, 5, -1, 25, 0, 1
94, 7, -1, 18, 0, 1
94, 15, -1, 23, 0, 1
94, 7, 11, 27, 0, 1
94, 10, 6, 28, 0, 1
94, 13, 14, 26, 0, 1
94, 15, 11, 22, 0, 1
95, -1, 3, 31, 0, 1
95, -1, 6, 29, 0, 1
95, -1, 11, 32, 0, 1
95, -1, 12, 30, 0, 1
95, 2, -1, 24, 0, 1
95, 5, -1, 25, 0, 1
95, 7, -1, 18, 0, 1
95, 15, -1, 23, 0, 1
95, 7, 11, 27, 0, 1
95, 10, 6, 28, 0, 1
95, 13, 14, 26, 0, 1
95, 15, 11, 22, 0, 1
97, 3, 7, 31, 0, 1
97, 6, 5, 29, 0, 1
97, 6, 2, 28, 0, 1
97, 11, 10, 32, 0, 1
97, 11, 15, 27, 0, 1
97, 11, 7, 22, 0, 1
97, 12, 13, 30, 0, 1
97, 14, 15, 26, 0, 1
98, 3, 7, 31, 0, 1
98, 6, 5, 29, 0, 1
98, 6, 2, 28, 0, 1
98, 11, 10, 32, 0, 1
98, 11, 15, 27, 0, 1
98, 11, 7, 22, 0, 1
98, 12, 13, 30, 0, 1
98, 14, 15, 26, 0, 1
99, 3, 7, 31, 0, 1
99, 6, 5, 29, 0, 1
99, 6, 2, 28, 0, 1
99, 11, 10, 32, 0, 1
99, 11, 15, 27, 0, 1
99, 11, 7, 22, 0, 1
99, 12, 13, 30, 0, 1
99, 14, 15, 26, 0, 1
100, 3, 7, 31, 0, 1
100, 6, 5, 29, 0, 1
100, 6, 2, 28, 0, 1
100, 11, 10, 32, 0, 1
100, 11, 15, 27, 0, 1
100, 11, 7, 22, 0, 1
100, 12, 13, 30, 0, 1
100, 14, 15, 26, 0, 1
102, -1, 3, 35, 0, 1
102, -1, 6, 33, 0, 1
102, -1, 11, 36, 0, 1
102, -1, 12, 34, 0, 1
102, 2, -1, 28, 0, 1
102, 5, -1, 29, 0, 1
102, 7, -1, 22, 0, 1
102, 15, -1, 27, 0, 1
102, 7, 11, 31, 0, 1
102, 10, 6, 32, 0, 1
102, 13, 14, 30, 0, 1
102, 15, 11, 26, 0, 1
103, -1, 3, 35, 0, 1
103, -1, 6, 33, 0, 1
103, -1, 11, 36, 0, 1
103, -1, 12, 34, 0, 1
103, 2, -1, 28, 0, 1
103, 5, -1, 29, 0, 1
103, 7, -1, 22, 0, 1
103, 15, -1, 27, 0, 1
103, 7, 11, 31, 0, 1
103, 10, 6, 32, 0, 1
103, 13, 14, 30, 0, 1
103, 15, 11, 26, 0, 1
104, -1, 3, 35, 0, 1
104, -1, 6, 33, 0, 1
104, -1, 11, 36, 0, 1
104, -1, 12, 34, 0, 1
104, 2, -1, 28, 0, 1
104, 5, -1, 29, 0, 1
104, 7, -1, 22, 0, 1
104, 15, -1, 27, 0, 1
104, 7, 11, 31, 0, 1
104, 10, 6, 32, 0, 1
104, 13, 14, 30, 0, 1
104, 15, 11, 26, 0, 1
105, -1, 3, 35, 0, 1
105, -1, 6, 33, 0, 1
105, -1, 11, 36, 0, 1
105, -1, 12, 34, 0, 1
105, 2, -1, 28, 0, 1
105, 5, -1, 29, 0, 1
105, 7, -1, 22, 0, 1
105, 15, -1, 27, 0, 1
105, 7, 11, 31, 0, 1
105, 10, 6, 32, 0, 1
105, 13, 14, 30, 0, 1
105, 15, 11, 26, 0, 1
107, 3, 7, 35, 0, 1
107, 6, 5, 33, 0, 1
107, 6, 2, 32, 0, 1
107, 11, 10, 36, 0, 1
107, 11, 15, 31, 0, 1
107, 11, 7, 26, 0, 1
107, 12, 13, 34, 0, 1
107, 14, 15, 30, 0, 1
108, 3, 7, 35, 0, 1
108, 6, 5, 33, 0, 1
108, 6, 2, 32, 0, 1
108, 11, 10, 36, 0, 1
108, 11, 15, 31, 0, 1
108, 11, 7, 26, 0, 1
108, 12, 13, 34, 0, 1
108, 14, 15, 30, 0, 1
109, 3, 7, 35, 0, 1
109, 6, 5, 33, 0, 1
109, 6, 2, 32, 0, 1
109, 11, 10, 36, 0, 1
109, 11, 15, 31, 0, 1
109, 11, 7, 26, 0, 1
109, 12, 13, 34, 0, 1
109, 14, 15, 30, 0, 1
110, 3, 7, 35, 0, 1
110, 6, 5, 33, 0, 1
110, 6, 2, 32, 0, 1
110, 11, 10, 36, 0, 1
110, 11, 15, 31, 0, 1
110, 11, 7, 26, 0, 1
110, 12, 13, 34, 0, 1
110, 14, 15, 30, 0, 1
112, -1, 3, 39, 0, 1
112, -1, 6, 37, 0, 1
112, -1, 11, 40, 0, 1
112, -1, 12, 38, 0, 1
112, 2, -1, 32, 0, 1
112, 5, -1, 33, 0, 1
112, 7, -1, 26, 0, 1
112, 15, -1, 31, 0, 1
112, 7, 11, 35, 0, 1
112, 10, 6, 36, 0, 1
112, 13, 14, 34, 0, 1
112, 15, 11, 30, 0, 1
113, -1, 3, 39, 0, 1
113, -1, 6, 37, 0, 1
113, -1, 11, 40, 0, 1
113, -1, 12, 38, 0, 1
113, 2, -1, 32, 0, 1
113, 5, -1, 33, 0, 1
113, 7, -1, 26, 0, 1
113, 15, -1, 31, 0, 1
113, 7, 11, 35, 0, 1
113, 10, 6, 36, 0, 1
113, 13, 14, 34, 0, 1
113, 15, 11, 30, 0, 1
114, -1, 3, 39, 0, 1
114, -1, 6, 37, 0, 1
114, -1, 11, 40, 0, 1
114, -1, 12, 38, 0, 1
114, 2, -1, 32, 0, 1
114, 5, -1, 33, 0, 1
114, 7, -1, 26, 0, 1
114, 15, -1, 31, 0, 1
114, 7, 11, 35, 0, 1
114, 10, 6, 36, 0, 1
114, 13, 14, 34, 0, 1
114, 15, 11, 30, 0, 1
115, -1, 3, 39, 0, 1
115, -1, 6, 37, 0, 1
115, -1, 11, 40, 0, 1
115, -1, 12, 38, 0, 1
115, 2, -1, 32, 0, 1
115, 5, -1, 33, 0, 1
115, 7, -1, 26, 0, 1
115, 15, -1, 31, 0, 1
115, 7, 11, 35, 0, 1
115, 10, 6, 36, 0, 1
115, 13, 14, 34, 0, 1
115, 15, 11, 30, 0, 1
117, 3, 7, 39, 0, 1
117, 6, 5, 37, 0, 1
117, 6, 2, 36, 0, 1
117, 11, 10, 40, 0, 1
117, 11, 15, 35, 0, 1
117, 11, 7, 30, 0, 1
117, 12, 13, 38, 0, 1
117, 14, 15, 34, 0, 1
118, 3, 7, 39, 0, 1
118, 6, 5, 37, 0, 1
118, 6, 2, 36, 0, 1
118, 11, 10, 40, 0, 1
118, 11, 15, 35, 0, 1
118, 11, 7, 30, 0, 1
118, 12, 13, 38, 0, 1
118, 14, 15, 34, 0, 1
119, 3, 7, 39, 0, 1
119, 6, 5, 37, 0, 1
119, 6, 2, 36, 0, 1
119, 11, 10, 40, 0, 1
119, 11, 15, 35, 0, 1
119, 11, 7, 30, 0, 1
119, 12, 13, 38, 0, 1
119, 14, 15, 34, 0, 1
120, 3, 7, 39, 0, 1
120, 6, 5, 37, 0, 1
120, 6, 2, 36, 0, 1
120, 11, 10, 40, 0, 1
120, 11, 15, 35, 0, 1
120, 11, 7, 30, 0, 1
120, 12, 13, 38, 0, 1
120, 14, 15, 34, 0, 1
122, -1, 3, 43, 0, 1
122, -1, 6, 41, 0, 1
122, -1, 11, 44, 0, 1
122, -1, 12, 42, 0, 1
122, 2, -1, 36, 0, 1
122, 5, -1, 37, 0, 1
122, 7, -1, 30, 0, 1
122, 15, -1, 35, 0, 1
122, 7, 11, 39, 0, 1
122, 10, 6, 40, 0, 1
122, 13, 14, 38, 0, 1
122, 15, 11, 34, 0, 1
123, -1, 3, 43, 0, 1
123, -1, 6, 41, 0, 1
123, -1, 11, 44, 0, 1
123, -1, 12, 42, 0, 1
123, 2, -1, 36, 0, 1
123, 5, -1, 37, 0, 1
123, 7, -1, 30, 0, 1
123, 15, -1, 35, 0, 1
123, 7, 11, 39, 0, 1
123, 10, 6, 40, 0, 1
123, 13, 14, 38, 0, 1
123, 15, 11, 34, 0, 1
124, -1, 3, 43, 0, 1
124, -1, 6, 41, 0, 1
124, -1, 11, 44, 0, 1
124, -1, 12, 42, 0, 1
124, 2, -1, 36, 0, 1
124, 5, -1, 37, 0, 1
124, 7, -1, 30, 0, 1
124, 15, -1, 35, 0, 1
124, 7, 11, 39, 0, 1
124, 10, 6, 40, 0, 1
124, 13, 14, 38, 0, 1
124, 15, 11, 34, 0, 1
125, -1, 3, 43, 0, 1
125, -1, 6, 41, 0, 1
125, -1, 11, 44, 0, 1
125, -1, 12, 42, 0, 1
125, 2, -1, 36, 0, 1
125, 5, -1, 37, 0, 1
125, 7, -1, 30, 0, 1
125, 15, -1, 35, 0, 1
125, 7, 11, 39, 0, 1
125, 10, 6, 40, 0, 1
125, 13, 14, 38, 0, 1
125, 15, 11, 34, 0, 1
127, 3, 7, 43, 0, 1
127, 6, 5, 41, 0, 1
127, 6, 2, 40, 0, 1
127, 11, 10, 44, 0, 1
127, 11, 15, 39, 0, 1
127, 11, 7, 34, 0, 1
127, 12, 13, 42, 0, 1
127, 14, 15, 38, 0, 1
128, 3, 7, 43, 0, 1
128, 6, 5, 41, 0, 1
128, 6, 2, 40, 0, 1
128, 11, 10, 44, 0, 1
128, 11, 15, 39, 0, 1
128, 11, 7, 34, 0, 1
128, 12, 13, 42, 0, 1
128, 14, 15, 38, 0, 1
129, 3, 7, 43, 0, 1
129, 6, 5, 41, 0, 1
129, 6, 2, 40, 0, 1
129, 11, 10, 44, 0, 1
129, 11, 15, 39, 0, 1
129, 11, 7, 34, 0, 1
129, 12, 13, 42, 0, 1
129, 14, 15, 38, 0, 1
130, 3, 7, 43, 0, 1
130, 6, 5, 41, 0, 1
130, 6, 2, 40, 0, 1
130, 11, 10, 44, 0, 1
130, 11, 15, 39, 0, 1
130, 11, 7, 34, 0, 1
130, 12, 13, 42, 0, 1
130, 14, 15, 38, 0, 1
132, -1, 3, 47, 0, 1
132, -1, 6, 45, 0, 1
132, -1, 11, 48, 0, 1
132, -1, 12, 46, 0, 1
132, 2, -1, 40, 0, 1
132, 5, -1, 41, 0, 1
132, 7, -1, 34, 0, 1
132, 15, -1, 39, 0, 1
132, 7, 11, 43, 0, 1
132, 10, 6, 44, 0, 1
132, 13, 14, 42, 0, 1
132, 15, 11, 38, 0, 1
133, -1, 3, 47, 0, 1
